fecha;anio;mes;region_nombre;region_cod;tipo;precio_pesos;tamanio,
01/05/2013;2013;5;Región de Coquimbo;4;CATALITICO;28.900,00;45 kg
01/05/2013;2013;5;Región de Coquimbo;4;CORRIENTE;43.450,00;45 kg
01/05/2013;2013;5;Región de Valparaíso;5;CATALITICO;44.396,67;45 kg
01/05/2013;2013;5;Región de Valparaíso;5;CORRIENTE;44.316,67;45 kg
01/05/2013;2013;5;Región del Libertador Gral. Bernardo O’Higgins;6;CATALITICO;43.220,00;45 kg
01/05/2013;2013;5;Región del Libertador Gral. Bernardo O’Higgins;6;CORRIENTE;42.446,67;45 kg
01/05/2013;2013;5;Región del Maule;7;CATALITICO;46.920,00;45 kg
01/05/2013;2013;5;Región del Maule;7;CORRIENTE;45.540,00;45 kg
01/05/2013;2013;5;Región del Biobío;8;CATALITICO;45.763,33;45 kg
01/05/2013;2013;5;Región del Biobío;8;CORRIENTE;43.840,00;45 kg
01/05/2013;2013;5;Región de La Araucanía;9;CATALITICO;46.990,00;45 kg
01/05/2013;2013;5;Región de La Araucanía;9;CORRIENTE;45.570,00;45 kg
01/05/2013;2013;5;Región de Los Ríos;14;CATALITICO;49.620,00;45 kg
01/05/2013;2013;5;Región de Los Ríos;14;CORRIENTE;47.860,00;45 kg
01/05/2013;2013;5;Región de Los Lagos;10;CATALITICO;49.360,00;45 kg
01/05/2013;2013;5;Región de Los Lagos;10;CORRIENTE;47.606,67;45 kg
01/05/2013;2013;5;Región Aisén del Gral.Carlos Ibáñez del Campo;11;CATALITICO;50.570,00;45 kg
01/05/2013;2013;5;Región Aisén del Gral.Carlos Ibáñez del Campo;11;CORRIENTE;48.223,33;45 kg
01/06/2013;2013;6;Región Metropolitana de Santiago;13;CATALITICO;44.466,67;45 kg
01/06/2013;2013;6;Región Metropolitana de Santiago;13;CORRIENTE;43.550,00;45 kg
01/06/2013;2013;6;Región de Arica y Parinacota;15;CATALITICO;56.900,00;45 kg
01/06/2013;2013;6;Región de Arica y Parinacota;15;CORRIENTE;50.200,00;45 kg
01/06/2013;2013;6;Región de Tarapacá;1;CATALITICO;63.900,00;45 kg
01/06/2013;2013;6;Región de Tarapacá;1;CORRIENTE;55.390,00;45 kg
01/06/2013;2013;6;Región de Antofagasta;2;CATALITICO;54.145,00;45 kg
01/06/2013;2013;6;Región de Antofagasta;2;CORRIENTE;51.170,00;45 kg
01/06/2013;2013;6;Región de Atacama;3;CATALITICO;49.990,00;45 kg
01/06/2013;2013;6;Región de Atacama;3;CORRIENTE;46.746,67;45 kg
01/06/2013;2013;6;Región de Coquimbo;4;CATALITICO;30.150,00;45 kg
01/06/2013;2013;6;Región de Coquimbo;4;CORRIENTE;45.220,00;45 kg
01/06/2013;2013;6;Región de Valparaíso;5;CATALITICO;46.226,67;45 kg
01/06/2013;2013;6;Región de Valparaíso;5;CORRIENTE;46.096,67;45 kg
01/06/2013;2013;6;Región del Libertador Gral. Bernardo O’Higgins;6;CATALITICO;45.176,67;45 kg
01/06/2013;2013;6;Región del Libertador Gral. Bernardo O’Higgins;6;CORRIENTE;44.353,33;45 kg
01/06/2013;2013;6;Región del Maule;7;CATALITICO;48.820,00;45 kg
01/06/2013;2013;6;Región del Maule;7;CORRIENTE;47.390,00;45 kg
01/06/2013;2013;6;Región del Biobío;8;CATALITICO;47.613,33;45 kg
01/06/2013;2013;6;Región del Biobío;8;CORRIENTE;45.640,00;45 kg
01/06/2013;2013;6;Región de La Araucanía;9;CATALITICO;48.760,00;45 kg
01/06/2013;2013;6;Región de La Araucanía;9;CORRIENTE;47.290,00;45 kg
01/06/2013;2013;6;Región de Los Ríos;14;CATALITICO;51.390,00;45 kg
01/06/2013;2013;6;Región de Los Ríos;14;CORRIENTE;49.580,00;45 kg
01/06/2013;2013;6;Región de Los Lagos;10;CATALITICO;51.130,00;45 kg
01/06/2013;2013;6;Región de Los Lagos;10;CORRIENTE;49.326,67;45 kg
01/06/2013;2013;6;Región Aisén del Gral.Carlos Ibáñez del Campo;11;CATALITICO;52.470,00;45 kg
01/06/2013;2013;6;Región Aisén del Gral.Carlos Ibáñez del Campo;11;CORRIENTE;50.073,33;45 kg
01/07/2013;2013;7;Región Metropolitana de Santiago;13;CATALITICO;46.366,67;45 kg
01/07/2013;2013;7;Región Metropolitana de Santiago;13;CORRIENTE;45.450,00;45 kg
01/07/2013;2013;7;Región de Arica y Parinacota;15;CATALITICO;58.300,00;45 kg
01/07/2013;2013;7;Región de Arica y Parinacota;15;CORRIENTE;51.600,00;45 kg
01/07/2013;2013;7;Región de Tarapacá;1;CATALITICO;65.950,00;45 kg
01/07/2013;2013;7;Región de Tarapacá;1;CORRIENTE;56.086,67;45 kg
01/07/2013;2013;7;Región de Antofagasta;2;CATALITICO;55.985,00;45 kg
01/07/2013;2013;7;Región de Antofagasta;2;CORRIENTE;53.073,33;45 kg
01/07/2013;2013;7;Región de Atacama;3;CATALITICO;51.933,33;45 kg
01/07/2013;2013;7;Región de Atacama;3;CORRIENTE;48.690,00;45 kg
01/07/2013;2013;7;Región de Coquimbo;4;CATALITICO;31.283,33;45 kg
01/07/2013;2013;7;Región de Coquimbo;4;CORRIENTE;47.050,00;45 kg
01/07/2013;2013;7;Región de Valparaíso;5;CATALITICO;48.173,33;45 kg
01/07/2013;2013;7;Región de Valparaíso;5;CORRIENTE;48.043,33;45 kg
01/07/2013;2013;7;Región del Libertador Gral. Bernardo O’Higgins;6;CATALITICO;47.113,33;45 kg
01/07/2013;2013;7;Región del Libertador Gral. Bernardo O’Higgins;6;CORRIENTE;46.290,00;45 kg
01/07/2013;2013;7;Región del Maule;7;CATALITICO;50.930,00;45 kg
01/07/2013;2013;7;Región del Maule;7;CORRIENTE;49.170,00;45 kg
01/07/2013;2013;7;Región del Biobío;8;CATALITICO;49.760,00;45 kg
01/07/2013;2013;7;Región del Biobío;8;CORRIENTE;47.786,67;45 kg
01/07/2013;2013;7;Región de La Araucanía;9;CATALITICO;50.866,67;45 kg
01/07/2013;2013;7;Región de La Araucanía;9;CORRIENTE;49.396,67;45 kg
01/07/2013;2013;7;Región de Los Ríos;14;CATALITICO;53.706,67;45 kg
01/07/2013;2013;7;Región de Los Ríos;14;CORRIENTE;51.903,33;45 kg
01/07/2013;2013;7;Región de Los Lagos;10;CATALITICO;53.430,00;45 kg
01/07/2013;2013;7;Región de Los Lagos;10;CORRIENTE;51.633,33;45 kg
01/07/2013;2013;7;Región Aisén del Gral.Carlos Ibáñez del Campo;11;CATALITICO;55.020,00;45 kg
01/07/2013;2013;7;Región Aisén del Gral.Carlos Ibáñez del Campo;11;CORRIENTE;52.390,00;45 kg
01/08/2013;2013;8;Región Metropolitana de Santiago;13;CATALITICO;47.200,00;45 kg
01/08/2013;2013;8;Región Metropolitana de Santiago;13;CORRIENTE;46.283,33;45 kg
01/08/2013;2013;8;Región de Arica y Parinacota;15;CATALITICO;58.650,00;45 kg
01/08/2013;2013;8;Región de Arica y Parinacota;15;CORRIENTE;52.000,00;45 kg
01/08/2013;2013;8;Región de Tarapacá;1;CATALITICO;66.550,00;45 kg
01/08/2013;2013;8;Región de Tarapacá;1;CORRIENTE;56.806,67;45 kg
01/08/2013;2013;8;Región de Antofagasta;2;CATALITICO;56.720,00;45 kg
01/08/2013;2013;8;Región de Antofagasta;2;CORRIENTE;53.830,00;45 kg
01/08/2013;2013;8;Región de Atacama;3;CATALITICO;51.336,67;45 kg
01/08/2013;2013;8;Región de Atacama;3;CORRIENTE;50.513,33;45 kg
01/08/2013;2013;8;Región de Coquimbo;4;CATALITICO;31.783,33;45 kg
01/08/2013;2013;8;Región de Coquimbo;4;CORRIENTE;47.566,67;45 kg
01/08/2013;2013;8;Región de Valparaíso;5;CATALITICO;48.843,33;45 kg
01/08/2013;2013;8;Región de Valparaíso;5;CORRIENTE;48.713,33;45 kg
01/08/2013;2013;8;Región del Libertador Gral. Bernardo O’Higgins;6;CATALITICO;47.576,67;45 kg
01/08/2013;2013;8;Región del Libertador Gral. Bernardo O’Higgins;6;CORRIENTE;47.666,67;45 kg
01/08/2013;2013;8;Región del Maule;7;CATALITICO;51.733,33;45 kg
01/08/2013;2013;8;Región del Maule;7;CORRIENTE;49.973,33;45 kg
01/08/2013;2013;8;Región del Biobío;8;CATALITICO;50.456,67;45 kg
01/08/2013;2013;8;Región del Biobío;8;CORRIENTE;48.380,00;45 kg
01/08/2013;2013;8;Región de La Araucanía;9;CATALITICO;51.596,67;45 kg
01/08/2013;2013;8;Región de La Araucanía;9;CORRIENTE;49.873,33;45 kg
01/08/2013;2013;8;Región de Los Ríos;14;CATALITICO;54.446,67;45 kg
01/08/2013;2013;8;Región de Los Ríos;14;CORRIENTE;52.643,33;45 kg
01/08/2013;2013;8;Región de Los Lagos;10;CATALITICO;54.170,00;45 kg
01/08/2013;2013;8;Región de Los Lagos;10;CORRIENTE;52.223,33;45 kg
01/08/2013;2013;8;Región Aisén del Gral.Carlos Ibáñez del Campo;11;CATALITICO;55.740,00;45 kg
01/08/2013;2013;8;Región Aisén del Gral.Carlos Ibáñez del Campo;11;CORRIENTE;52.940,00;45 kg
01/09/2013;2013;9;Región Metropolitana de Santiago;13;CATALITICO;47.800,00;45 kg
01/09/2013;2013;9;Región Metropolitana de Santiago;13;CORRIENTE;46.883,33;45 kg
01/09/2013;2013;9;Región de Arica y Parinacota;15;CATALITICO;61.200,00;45 kg
01/09/2013;2013;9;Región de Arica y Parinacota;15;CORRIENTE;54.075,00;45 kg
01/09/2013;2013;9;Región de Tarapacá;1;CATALITICO;67.500,00;45 kg
01/09/2013;2013;9;Región de Tarapacá;1;CORRIENTE;57.510,00;45 kg
01/09/2013;2013;9;Región de Antofagasta;2;CATALITICO;57.400,00;45 kg
01/09/2013;2013;9;Región de Antofagasta;2;CORRIENTE;54.500,00;45 kg
01/09/2013;2013;9;Región de Atacama;3;CATALITICO;53.150,00;45 kg
01/09/2013;2013;9;Región de Atacama;3;CORRIENTE;49.856,67;45 kg
01/09/2013;2013;9;Región de Coquimbo;4;CATALITICO;32.366,67;45 kg
01/09/2013;2013;9;Región de Coquimbo;4;CORRIENTE;48.303,33;45 kg
01/09/2013;2013;9;Región de Valparaíso;5;CATALITICO;49.446,67;45 kg
01/09/2013;2013;9;Región de Valparaíso;5;CORRIENTE;49.316,67;45 kg
01/09/2013;2013;9;Región del Libertador Gral. Bernardo O’Higgins;6;CATALITICO;48.636,67;45 kg
01/09/2013;2013;9;Región del Libertador Gral. Bernardo O’Higgins;6;CORRIENTE;47.813,33;45 kg
01/09/2013;2013;9;Región del Maule;7;CATALITICO;52.356,67;45 kg
01/09/2013;2013;9;Región del Maule;7;CORRIENTE;50.656,67;45 kg
01/09/2013;2013;9;Región del Biobío;8;CATALITICO;50.880,00;45 kg
01/09/2013;2013;9;Región del Biobío;8;CORRIENTE;48.670,00;45 kg
01/09/2013;2013;9;Región de La Araucanía;9;CATALITICO;52.180,00;45 kg
01/09/2013;2013;9;Región de La Araucanía;9;CORRIENTE;50.456,67;45 kg
01/09/2013;2013;9;Región de Los Ríos;14;CATALITICO;54.863,33;45 kg
01/09/2013;2013;9;Región de Los Ríos;14;CORRIENTE;53.060,00;45 kg
01/09/2013;2013;9;Región de Los Lagos;10;CATALITICO;54.586,67;45 kg
01/09/2013;2013;9;Región de Los Lagos;10;CORRIENTE;52.640,00;45 kg
01/09/2013;2013;9;Región Aisén del Gral.Carlos Ibáñez del Campo;11;CATALITICO;56.290,00;45 kg
01/09/2013;2013;9;Región Aisén del Gral.Carlos Ibáñez del Campo;11;CORRIENTE;53.623,33;45 kg
01/10/2013;2013;10;Región Metropolitana de Santiago;13;CATALITICO;46.116,67;45 kg
01/10/2013;2013;10;Región Metropolitana de Santiago;13;CORRIENTE;45.200,00;45 kg
01/10/2013;2013;10;Región de Arica y Parinacota;15;CATALITICO;60.450,00;45 kg
01/10/2013;2013;10;Región de Arica y Parinacota;15;CORRIENTE;53.825,00;45 kg
01/10/2013;2013;10;Región de Tarapacá;1;CATALITICO;65.750,00;45 kg
01/10/2013;2013;10;Región de Tarapacá;1;CORRIENTE;56.446,67;45 kg
01/10/2013;2013;10;Región de Antofagasta;2;CATALITICO;55.605,00;45 kg
01/10/2013;2013;10;Región de Antofagasta;2;CORRIENTE;52.703,33;45 kg
01/10/2013;2013;10;Región de Atacama;3;CATALITICO;51.503,33;45 kg
01/10/2013;2013;10;Región de Atacama;3;CORRIENTE;48.210,00;45 kg
01/10/2013;2013;10;Región de Coquimbo;4;CATALITICO;31.250,00;45 kg
01/10/2013;2013;10;Región de Coquimbo;4;CORRIENTE;46.623,33;45 kg
01/10/2013;2013;10;Región de Valparaíso;5;CATALITICO;47.766,67;45 kg
01/10/2013;2013;10;Región de Valparaíso;5;CORRIENTE;47.636,67;45 kg
01/10/2013;2013;10;Región del Libertador Gral. Bernardo O’Higgins;6;CATALITICO;46.973,33;45 kg
01/10/2013;2013;10;Región del Libertador Gral. Bernardo O’Higgins;6;CORRIENTE;46.150,00;45 kg
01/10/2013;2013;10;Región del Maule;7;CATALITICO;50.956,67;45 kg
01/10/2013;2013;10;Región del Maule;7;CORRIENTE;49.263,33;45 kg
01/10/2013;2013;10;Región del Biobío;8;CATALITICO;49.583,33;45 kg
01/10/2013;2013;10;Región del Biobío;8;CORRIENTE;47.313,33;45 kg
01/10/2013;2013;10;Región de La Araucanía;9;CATALITICO;50.883,33;45 kg
01/10/2013;2013;10;Región de La Araucanía;9;CORRIENTE;49.160,00;45 kg
01/10/2013;2013;10;Región de Los Ríos;14;CATALITICO;53.566,67;45 kg
01/10/2013;2013;10;Región de Los Ríos;14;CORRIENTE;51.760,00;45 kg
01/10/2013;2013;10;Región de Los Lagos;10;CATALITICO;53.290,00;45 kg
01/10/2013;2013;10;Región de Los Lagos;10;CORRIENTE;51.283,33;45 kg
01/10/2013;2013;10;Región Aisén del Gral.Carlos Ibáñez del Campo;11;CATALITICO;55.090,00;45 kg
01/10/2013;2013;10;Región Aisén del Gral.Carlos Ibáñez del Campo;11;CORRIENTE;52.326,67;45 kg
01/11/2013;2013;11;Región Metropolitana de Santiago;13;CATALITICO;47.033,33;45 kg
01/11/2013;2013;11;Región Metropolitana de Santiago;13;CORRIENTE;46.466,67;45 kg
01/11/2013;2013;11;Región de Arica y Parinacota;15;CATALITICO;62.150,00;45 kg
01/11/2013;2013;11;Región de Arica y Parinacota;15;CORRIENTE;55.150,00;45 kg
01/11/2013;2013;11;Región de Tarapacá;1;CATALITICO;67.150,00;45 kg
01/11/2013;2013;11;Región de Tarapacá;1;CORRIENTE;57.706,67;45 kg
01/11/2013;2013;11;Región de Antofagasta;2;CATALITICO;56.855,00;45 kg
01/11/2013;2013;11;Región de Antofagasta;2;CORRIENTE;54.003,33;45 kg
01/11/2013;2013;11;Región de Atacama;3;CATALITICO;52.293,33;45 kg
01/11/2013;2013;11;Región de Atacama;3;CORRIENTE;49.000,00;45 kg
01/11/2013;2013;11;Región de Coquimbo;4;CATALITICO;31.966,67;45 kg
01/11/2013;2013;11;Región de Coquimbo;4;CORRIENTE;47.816,67;45 kg
01/11/2013;2013;11;Región de Valparaíso;5;CATALITICO;49.163,33;45 kg
01/11/2013;2013;11;Región de Valparaíso;5;CORRIENTE;49.126,67;45 kg
01/11/2013;2013;11;Región del Libertador Gral. Bernardo O’Higgins;6;CATALITICO;48.450,00;45 kg
01/11/2013;2013;11;Región del Libertador Gral. Bernardo O’Higgins;6;CORRIENTE;47.626,67;45 kg
01/11/2013;2013;11;Región del Maule;7;CATALITICO;52.393,33;45 kg
01/11/2013;2013;11;Región del Maule;7;CORRIENTE;50.680,00;45 kg
01/11/2013;2013;11;Región del Biobío;8;CATALITICO;51.020,00;45 kg
01/11/2013;2013;11;Región del Biobío;8;CORRIENTE;48.546,67;45 kg
01/11/2013;2013;11;Región de La Araucanía;9;CATALITICO;52.370,00;45 kg
01/11/2013;2013;11;Región de La Araucanía;9;CORRIENTE;50.496,67;45 kg
01/11/2013;2013;11;Región de Los Ríos;14;CATALITICO;55.036,67;45 kg
01/11/2013;2013;11;Región de Los Ríos;14;CORRIENTE;53.230,00;45 kg
01/11/2013;2013;11;Región de Los Lagos;10;CATALITICO;54.726,67;45 kg
01/11/2013;2013;11;Región de Los Lagos;10;CORRIENTE;52.593,33;45 kg
01/11/2013;2013;11;Región Aisén del Gral.Carlos Ibáñez del Campo;11;CATALITICO;56.550,00;45 kg
01/11/2013;2013;11;Región Aisén del Gral.Carlos Ibáñez del Campo;11;CORRIENTE;53.763,33;45 kg
01/12/2013;2013;12;Región Metropolitana de Santiago;13;CATALITICO;50.916,67;45 kg
01/12/2013;2013;12;Región Metropolitana de Santiago;13;CORRIENTE;50.650,00;45 kg
01/12/2013;2013;12;Región de Arica y Parinacota;15;CATALITICO;63.700,00;45 kg
01/12/2013;2013;12;Región de Arica y Parinacota;15;CORRIENTE;57.100,00;45 kg
01/12/2013;2013;12;Región de Tarapacá;1;CATALITICO;70.400,00;45 kg
01/12/2013;2013;12;Región de Tarapacá;1;CORRIENTE;61.876,67;45 kg
01/12/2013;2013;12;Región de Antofagasta;2;CATALITICO;59.705,00;45 kg
01/12/2013;2013;12;Región de Antofagasta;2;CORRIENTE;57.503,33;45 kg
01/12/2013;2013;12;Región de Atacama;3;CATALITICO;57.043,33;45 kg
01/12/2013;2013;12;Región de Atacama;3;CORRIENTE;53.683,33;45 kg
01/12/2013;2013;12;Región de Coquimbo;4;CATALITICO;34.983,33;45 kg
01/12/2013;2013;12;Región de Coquimbo;4;CORRIENTE;52.140,00;45 kg
01/12/2013;2013;12;Región de Valparaíso;5;CATALITICO;53.933,33;45 kg
01/12/2013;2013;12;Región de Valparaíso;5;CORRIENTE;53.803,33;45 kg
01/12/2013;2013;12;Región del Libertador Gral. Bernardo O’Higgins;6;CATALITICO;53.286,67;45 kg
01/12/2013;2013;12;Región del Libertador Gral. Bernardo O’Higgins;6;CORRIENTE;52.463,33;45 kg
01/12/2013;2013;12;Región del Maule;7;CATALITICO;56.423,33;45 kg
01/12/2013;2013;12;Región del Maule;7;CORRIENTE;54.533,33;45 kg
01/12/2013;2013;12;Región del Biobío;8;CATALITICO;55.833,33;45 kg
01/12/2013;2013;12;Región del Biobío;8;CORRIENTE;53.360,00;45 kg
01/12/2013;2013;12;Región de La Araucanía;9;CATALITICO;56.833,33;45 kg
01/12/2013;2013;12;Región de La Araucanía;9;CORRIENTE;54.960,00;45 kg
01/12/2013;2013;12;Región de Los Ríos;14;CATALITICO;59.850,00;45 kg
01/12/2013;2013;12;Región de Los Ríos;14;CORRIENTE;58.043,33;45 kg
01/12/2013;2013;12;Región de Los Lagos;10;CATALITICO;59.440,00;45 kg
01/12/2013;2013;12;Región de Los Lagos;10;CORRIENTE;57.053,33;45 kg
01/12/2013;2013;12;Región Aisén del Gral.Carlos Ibáñez del Campo;11;CATALITICO;61.390,00;45 kg
01/12/2013;2013;12;Región Aisén del Gral.Carlos Ibáñez del Campo;11;CORRIENTE;58.233,33;45 kg
01/01/2014;2014;1;Región Metropolitana de Santiago;13;CATALITICO;50.266,67;45 kg
01/01/2014;2014;1;Región Metropolitana de Santiago;13;CORRIENTE;49.700,00;45 kg
01/01/2014;2014;1;Región de Arica y Parinacota;15;CATALITICO;58.350,00;45 kg
01/01/2014;2014;1;Región de Arica y Parinacota;15;CORRIENTE;55.500,00;45 kg
01/01/2014;2014;1;Región de Tarapacá;1;CATALITICO;70.650,00;45 kg
01/01/2014;2014;1;Región de Tarapacá;1;CORRIENTE;60.420,00;45 kg
01/01/2014;2014;1;Región de Antofagasta;2;CATALITICO;59.915,00;45 kg
01/01/2014;2014;1;Región de Antofagasta;2;CORRIENTE;55.260,00;45 kg
01/01/2014;2014;1;Región de Atacama;3;CATALITICO;55.993,33;45 kg
01/01/2014;2014;1;Región de Atacama;3;CORRIENTE;52.566,67;45 kg
01/01/2014;2014;1;Región de Coquimbo;4;CATALITICO;33.983,33;45 kg
01/01/2014;2014;1;Región de Coquimbo;4;CORRIENTE;51.193,33;45 kg
01/01/2014;2014;1;Región de Valparaíso;5;CATALITICO;53.006,67;45 kg
01/01/2014;2014;1;Región de Valparaíso;5;CORRIENTE;52.876,67;45 kg
01/01/2014;2014;1;Región del Libertador Gral. Bernardo O’Higgins;6;CATALITICO;52.460,00;45 kg
01/01/2014;2014;1;Región del Libertador Gral. Bernardo O’Higgins;6;CORRIENTE;51.633,33;45 kg
01/01/2014;2014;1;Región del Maule;7;CATALITICO;56.153,33;45 kg
01/01/2014;2014;1;Región del Maule;7;CORRIENTE;54.240,00;45 kg
01/01/2014;2014;1;Región del Biobío;8;CATALITICO;54.866,67;45 kg
01/01/2014;2014;1;Región del Biobío;8;CORRIENTE;52.370,00;45 kg
01/01/2014;2014;1;Región de La Araucanía;9;CATALITICO;56.000,00;45 kg
01/01/2014;2014;1;Región de La Araucanía;9;CORRIENTE;53.973,33;45 kg
01/01/2014;2014;1;Región de Los Ríos;14;CATALITICO;58.883,33;45 kg
01/01/2014;2014;1;Región de Los Ríos;14;CORRIENTE;56.776,67;45 kg
01/01/2014;2014;1;Región de Los Lagos;10;CATALITICO;58.473,33;45 kg
01/01/2014;2014;1;Región de Los Lagos;10;CORRIENTE;56.160,00;45 kg
01/01/2014;2014;1;Región Aisén del Gral.Carlos Ibáñez del Campo;11;CATALITICO;61.430,00;45 kg
01/01/2014;2014;1;Región Aisén del Gral.Carlos Ibáñez del Campo;11;CORRIENTE;57.363,33;45 kg
01/02/2014;2014;2;Región Metropolitana de Santiago;13;CATALITICO;52.000,00;45 kg
01/02/2014;2014;2;Región Metropolitana de Santiago;13;CORRIENTE;51.433,33;45 kg
01/02/2014;2014;2;Región de Arica y Parinacota;15;CATALITICO;60.750,00;45 kg
01/02/2014;2014;2;Región de Arica y Parinacota;15;CORRIENTE;58.800,00;45 kg
01/02/2014;2014;2;Región de Tarapacá;1;CATALITICO;70.800,00;45 kg
01/02/2014;2014;2;Región de Tarapacá;1;CORRIENTE;61.940,00;45 kg
01/02/2014;2014;2;Región de Antofagasta;2;CATALITICO;59.745,00;45 kg
01/02/2014;2014;2;Región de Antofagasta;2;CORRIENTE;57.713,33;45 kg
01/02/2014;2014;2;Región de Atacama;3;CATALITICO;57.513,33;45 kg
01/02/2014;2014;2;Región de Atacama;3;CORRIENTE;54.236,67;45 kg
01/02/2014;2014;2;Región de Coquimbo;4;CATALITICO;35.466,67;45 kg
01/02/2014;2014;2;Región de Coquimbo;4;CORRIENTE;52.836,67;45 kg
01/02/2014;2014;2;Región de Valparaíso;5;CATALITICO;54.336,67;45 kg
01/02/2014;2014;2;Región de Valparaíso;5;CORRIENTE;54.206,67;45 kg
01/02/2014;2014;2;Región del Libertador Gral. Bernardo O’Higgins;6;CATALITICO;53.793,33;45 kg
01/02/2014;2014;2;Región del Libertador Gral. Bernardo O’Higgins;6;CORRIENTE;52.966,67;45 kg
01/02/2014;2014;2;Región del Maule;7;CATALITICO;57.586,67;45 kg
01/02/2014;2014;2;Región del Maule;7;CORRIENTE;55.746,67;45 kg
01/02/2014;2014;2;Región del Biobío;8;CATALITICO;56.216,67;45 kg
01/02/2014;2014;2;Región del Biobío;8;CORRIENTE;53.716,67;45 kg
01/02/2014;2014;2;Región de La Araucanía;9;CATALITICO;57.566,67;45 kg
01/02/2014;2014;2;Región de La Araucanía;9;CORRIENTE;55.513,33;45 kg
01/02/2014;2014;2;Región de Los Ríos;14;CATALITICO;60.233,33;45 kg
01/02/2014;2014;2;Región de Los Ríos;14;CORRIENTE;58.126,67;45 kg
01/02/2014;2014;2;Región de Los Lagos;10;CATALITICO;59.823,33;45 kg
01/02/2014;2014;2;Región de Los Lagos;10;CORRIENTE;57.526,67;45 kg
01/02/2014;2014;2;Región Aisén del Gral.Carlos Ibáñez del Campo;11;CATALITICO;62.290,00;45 kg
01/02/2014;2014;2;Región Aisén del Gral.Carlos Ibáñez del Campo;11;CORRIENTE;58.983,33;45 kg
01/03/2014;2014;3;Región Metropolitana de Santiago;13;CATALITICO;51.098,04;45 kg
01/03/2014;2014;3;Región Metropolitana de Santiago;13;CORRIENTE;50.526,96;45 kg
01/03/2014;2014;3;Región de Arica y Parinacota;15;CATALITICO;59.400,00;45 kg
01/03/2014;2014;3;Región de Arica y Parinacota;15;CORRIENTE;57.600,00;45 kg
01/03/2014;2014;3;Región de Tarapacá;1;CATALITICO;69.750,00;45 kg
01/03/2014;2014;3;Región de Tarapacá;1;CORRIENTE;61.210,00;45 kg
01/03/2014;2014;3;Región de Antofagasta;2;CATALITICO;58.730,00;45 kg
01/03/2014;2014;3;Región de Antofagasta;2;CORRIENTE;55.755,00;45 kg
01/03/2014;2014;3;Región de Atacama;3;CATALITICO;56.536,67;45 kg
01/03/2014;2014;3;Región de Atacama;3;CORRIENTE;53.210,00;45 kg
01/03/2014;2014;3;Región de Coquimbo;4;CATALITICO;41.343,33;45 kg
01/03/2014;2014;3;Región de Coquimbo;4;CORRIENTE;52.023,33;45 kg
01/03/2014;2014;3;Región de Valparaíso;5;CATALITICO;53.806,67;45 kg
01/03/2014;2014;3;Región de Valparaíso;5;CORRIENTE;53.676,67;45 kg
01/03/2014;2014;3;Región del Libertador Gral. Bernardo O’Higgins;6;CATALITICO;53.420,00;45 kg
01/03/2014;2014;3;Región del Libertador Gral. Bernardo O’Higgins;6;CORRIENTE;52.593,33;45 kg
01/03/2014;2014;3;Región del Maule;7;CATALITICO;57.193,33;45 kg
01/03/2014;2014;3;Región del Maule;7;CORRIENTE;55.190,00;45 kg
01/03/2014;2014;3;Región del Biobío;8;CATALITICO;55.530,00;45 kg
01/03/2014;2014;3;Región del Biobío;8;CORRIENTE;52.836,67;45 kg
01/03/2014;2014;3;Región de La Araucanía;9;CATALITICO;56.830,00;45 kg
01/03/2014;2014;3;Región de La Araucanía;9;CORRIENTE;54.626,67;45 kg
01/03/2014;2014;3;Región de Los Ríos;14;CATALITICO;59.540,00;45 kg
01/03/2014;2014;3;Región de Los Ríos;14;CORRIENTE;57.433,33;45 kg
01/03/2014;2014;3;Región de Los Lagos;10;CATALITICO;59.130,00;45 kg
01/03/2014;2014;3;Región de Los Lagos;10;CORRIENTE;56.696,67;45 kg
01/03/2014;2014;3;Región Aisén del Gral.Carlos Ibáñez del Campo;11;CATALITICO;62.020,00;45 kg
01/03/2014;2014;3;Región Aisén del Gral.Carlos Ibáñez del Campo;11;CORRIENTE;58.143,33;45 kg
01/03/2014;2014;3;Región de Magallanes y de la Antártica Chilena;12;CATALITICO;0;45 kg,
01/03/2014;2014;3;Región de Magallanes y de la Antártica Chilena;12;CORRIENTE;49.210,00;45 kg
01/04/2014;2014;4;Región Metropolitana de Santiago;13;CATALITICO;48.041,18;45 kg
01/04/2014;2014;4;Región Metropolitana de Santiago;13;CORRIENTE;47.470,59;45 kg
01/04/2014;2014;4;Región de Arica y Parinacota;15;CATALITICO;56.250,00;45 kg
01/04/2014;2014;4;Región de Arica y Parinacota;15;CORRIENTE;54.450,00;45 kg
01/04/2014;2014;4;Región de Tarapacá;1;CATALITICO;66.800,00;45 kg
01/04/2014;2014;4;Región de Tarapacá;1;CORRIENTE;58.385,00;45 kg
01/04/2014;2014;4;Región de Antofagasta;2;CATALITICO;55.140,00;45 kg
01/04/2014;2014;4;Región de Antofagasta;2;CORRIENTE;52.140,00;45 kg
01/04/2014;2014;4;Región de Atacama;3;CATALITICO;53.313,33;45 kg
01/04/2014;2014;4;Región de Atacama;3;CORRIENTE;49.886,67;45 kg
01/04/2014;2014;4;Región de Coquimbo;4;CATALITICO;39.016,67;45 kg
01/04/2014;2014;4;Región de Coquimbo;4;CORRIENTE;49.176,67;45 kg
01/04/2014;2014;4;Región de Valparaíso;5;CATALITICO;50.633,33;45 kg
