Servicentro,Region,Provincia,Comuna,Dirección,Coordenadas,Tipo de Atención,Gasolina 93 $/L,Petróleo Diesel $/L,Gasolina 95 $/L,GLP Vehicular $/m3,GNC $/m3,Gasolina 97 $/L,Kerosene $/L,Úlima Actualización
ARAMCO,La Araucanía,Cautín,Temuco,Av. Pablo Neruda esq. Inés de Suarez 0221,38º0'0""S 72º0'0""W,Asistido,1282,1024,1304,0,0,1326,1077,9 oct. 2025
ARAMCO,La Araucanía,Cautín,Temuco,Av. Caupolicán 1041,38º0'0""S 72º0'0""W,Asistido,1280,1023,1304,0,0,1324,1073,9 oct. 2025
ARAMCO,La Araucanía,Cautín,Temuco,Gral. Mackenna esq. Antonio Varas 699,38º0'0""S 72º0'0""W,Asistido,1280,1023,1303,0,0,1324,0,9 oct. 2025
ARAMCO,La Araucanía,Cautín,Temuco,Av. Alemania (AUTOSERVICIO) 01591,38º0'0""S 72º0'0""W,Asistido,1285,1011,1308,0,0,1335,1098,23 jul. 2025
ARAMCO,La Araucanía,Cautín,Temuco,Av. Francisco Salazar ( AUTOSERVICIO) 01540,38º0'0""S 72º0'0""W,Asistido,1280,1023,1303,0,0,1324,1058,9 oct. 2025
ARAMCO,La Araucanía,Cautín,Temuco,Barros Arana 52,38º0'0""S 72º0'0""W,Autoservicio,1284,1118,1297,0,0,1315,1024,7 ago. 2025
ARAMCO,La Araucanía,Cautín,Temuco,Rudecindo Ortega 01139,38º0'0""S 72º0'0""W,Asistido,1280,1024,1303,0,0,1325,1077,9 oct. 2025
SHELL,La Araucanía,Cautín,Temuco,Avda. pablo neruda 02030,38º0'0""S 72º0'0""W,Asistido,1282,1024,1304,0,0,1326,1077,9 oct. 2025
SHELL,La Araucanía,Cautín,Temuco,Avda. Alemania 0851,38º0'0""S 72º0'0""W,Asistido,1279,1023,1303,0,0,1327,1077,16 oct. 2025
SHELL,La Araucanía,Cautín,Temuco,Rudecindo Ortega 01161,38º0'0""S 72º0'0""W,Asistido,1280,1023,1305,0,0,1325,0,13 oct. 2025
SHELL,La Araucanía,Cautín,Temuco,Bulnes 195,38º0'0""S 72º0'0""W,Asistido,1280,1019,1301,0,0,1328,1076,9 oct. 2025
SHELL,La Araucanía,Cautín,Temuco,Bulnes 195,38º0'0""S 72º0'0""W,Autoservicio,1274,1013,1295,0,0,1322,0,9 oct. 2025
SHELL,La Araucanía,Cautín,Temuco,Recabarren 02530,38º0'0""S 72º0'0""W,Asistido,1280,1023,1303,0,0,1325,1076,9 oct. 2025
SHELL,La Araucanía,Cautín,Temuco,Ruta S30 N°04515 (Ruta Labranza),38º0'0""S 72º0'0""W,Asistido,1280,1023,1303,0,0,1324,1077,9 oct. 2025
SHELL,La Araucanía,Cautín,Temuco,Caupolicán 015,38º0'0""S 72º0'0""W,Asistido,1280,1023,1303,0,0,1324,1076,9 oct. 2025
SHELL,La Araucanía,Cautín,Temuco,Caupolicán 015,38º0'0""S 72º0'0""W,Autoservicio,1272,1015,1295,0,0,1316,0,9 oct. 2025
SHELL,La Araucanía,Cautín,Temuco,Nahuelbuta 01475,38º0'0""S 72º0'0""W,Asistido,1280,1023,1305,0,0,1325,1073,9 oct. 2025
SHELL,La Araucanía,Cautín,Temuco,Pedro de Valdivia 2020,38º0'0""S 72º0'0""W,Asistido,1270,1023,1293,0,0,1326,1060,9 oct. 2025
ARAMCO,La Araucanía,Cautín,Temuco,Avenida Pedro de Valdivia 0405,38º0'0""S 72º0'0""W,Asistido,1279,1023,1303,0,0,1326,1077,9 oct. 2025
GULF,La Araucanía,Cautín,Temuco,Basilio Urrutia 312,38º0'0""S 72º0'0""W,Asistido,1276,1025,1300,0,0,0,1102,15 oct. 2025
Sin Bandera,La Araucanía,Cautín,Temuco,Manuel Recabarren 03780,38º0'0""S 72º0'0""W,Asistido,1283,1023,1303,0,0,0,0,9 oct. 2025
PETROBRAS,La Araucanía,Cautín,Temuco,Caupolicán 96,38º0'0""S 72º0'0""W,Asistido,1280,1023,1303,0,0,1324,1058,10 oct. 2025
PETROBRAS,La Araucanía,Cautín,Temuco,Caupolicán 96,38º0'0""S 72º0'0""W,Autoservicio,1272,1015,1295,0,0,1316,0,10 oct. 2025
ARAMCO,La Araucanía,Cautín,Temuco,"Ruta S-40, 09300, Labranza",38º0'0""S 72º0'0""W,Asistido,1280,1023,1303,0,0,1324,0,14 oct. 2025
COPEC,La Araucanía,Cautín,Carahue,MANUEL MONTT 15,38º0'0""S 73º0'0""W,Asistido,1267,1016,1300,0,0,1328,0,22 sept. 2025
SUAREZ COMBUSTIBLES,La Araucanía,Cautín,Carahue,TROVOLHUE 0,38º0'0""S 73º0'0""W,Asistido,1284,1031,1312,0,0,1339,1102,9 oct. 2025
ARAMCO,La Araucanía,Cautín,Carahue,Pedro de Valdivia 199,38º0'0""S 73º0'0""W,Asistido,1277,1030,1306,0,0,1332,1110,9 oct. 2025
SHELL,La Araucanía,Cautín,Carahue,Las Heras 185,38º0'0""S 73º0'0""W,Asistido,1275,1026,1306,0,0,0,0,9 oct. 2025
COPEC,La Araucanía,Cautín,Cunco,AVENIDA SANTA MARIA 130,38º0'0""S 72º0'0""W,Asistido,1281,1024,1308,0,0,1334,1062,9 oct. 2025
COPEC,La Araucanía,Cautín,Cunco,LLAIMA 792,38º0'0""S 72º0'0""W,Asistido,1281,1024,1308,0,0,1334,0,9 oct. 2025
Sin Bandera,La Araucanía,Cautín,Cunco,"Camino Freire a Cunco, Kilómetro 33, Acceso Poniente a la Localidad de Los Laureles 0",38º0'0""S 72º0'0""W,Asistido,1288,1029,1325,0,0,1335,0,9 oct. 2025
El Molino,La Araucanía,Cautín,Cunco,Avenida Llaima 1272,38º0'0""S 72º0'0""W,Asistido,1281,1024,1308,0,0,1334,0,9 oct. 2025
SHELL,La Araucanía,Cautín,Curarrehue,Bernardo O´Higgins 346,39º0'0""S 71º0'0""W,Asistido,1380,1121,1401,0,0,1423,0,11 oct. 2025
COPEC,La Araucanía,Cautín,Freire,RUTA 5 SUR KM 698 0,38º0'0""S 72º0'0""W,Asistido,1283,1025,1306,0,0,1329,0,9 oct. 2025
SHELL,La Araucanía,Cautín,Freire,Patricio Lynch 317,38º0'0""S 72º0'0""W,Asistido,1284,1026,1307,0,0,1334,0,13 oct. 2025
COPEC,La Araucanía,Cautín,Galvarino,"MATTA, ESQ. MAIPU 0",38º0'0""S 72º0'0""W,Asistido,1297,1019,1314,0,0,1334,0,9 oct. 2025
ARAMCO,La Araucanía,Cautín,Galvarino,Independencia 205,38º0'0""S 72º0'0""W,Asistido,1297,1019,1314,0,0,1334,0,9 oct. 2025
COPEC,La Araucanía,Cautín,Gorbea,Ohiggins 290,39º0'0""S 72º0'0""W,Asistido,1279,1013,1298,0,0,1324,1074,9 oct. 2025
SHELL,La Araucanía,Cautín,Gorbea,Ohiggins 940,39º0'0""S 72º0'0""W,Asistido,1279,1013,1298,0,0,1324,0,9 oct. 2025
COPEC,La Araucanía,Cautín,Lautaro,O'HIGGINS 1174,38º0'0""S 72º0'0""W,Asistido,1283,1015,1304,0,0,1324,1059,9 oct. 2025
COPEC,La Araucanía,Cautín,Lautaro,"RUTA 5 SUR KM 645,7 0",38º0'0""S 72º0'0""W,Asistido,1282,1007,1305,0,0,1326,0,9 oct. 2025
ARAMCO,La Araucanía,Cautín,Lautaro,O'higgins 1703,38º0'0""S 72º0'0""W,Asistido,1283,1016,1304,0,0,1324,1077,9 oct. 2025
ARAMCO,La Araucanía,Cautín,Lautaro,José Miguel Carrera 340,38º0'0""S 72º0'0""W,Asistido,1283,1016,1304,0,0,1324,0,9 oct. 2025
SHELL,La Araucanía,Cautín,Lautaro,"Ruta 5 Sur, Km. 652,35 0",38º0'0""S 72º0'0""W,Asistido,1281,1011,1303,0,0,1325,0,15 oct. 2025
COPEC,La Araucanía,Cautín,Loncoche,BALMACEDA 1121,39º0'0""S 72º0'0""W,Asistido,1332,1067,1350,0,0,1366,1082,8 oct. 2025
COPEC,La Araucanía,Cautín,Loncoche,PANAMERICANA SUR KM 748 0,39º0'0""S 72º0'0""W,Asistido,1307,1035,1333,0,0,1362,0,9 oct. 2025
SHELL,La Araucanía,Cautín,Loncoche,Manuel Bulnes 293,39º0'0""S 72º0'0""W,Asistido,1332,1067,1350,0,0,0,1120,9 oct. 2025
SHELL,La Araucanía,Cautín,Loncoche,"Ruta 5 Sur Km. 767,6, La Paz 0",39º0'0""S 72º0'0""W,Asistido,1307,1035,1333,0,0,1362,0,9 oct. 2025
Sin Bandera,La Araucanía,Cautín,Melipeuco,Avda. Pedro Aguirre Cerda 326,38º0'0""S 71º0'0""W,Asistido,1354,1341,1373,0,0,0,0,11 oct. 2025
Sin Bandera,La Araucanía,Cautín,Melipeuco,Pedro Aguirre Cerda 1565,38º0'0""S 71º0'0""W,Asistido,1354,1031,1367,0,0,1411,0,11 oct. 2025
COPEC,La Araucanía,Cautín,Nueva Imperial,O'HIGGINS 498,38º0'0""S 72º0'0""W,Asistido,1280,1021,1307,0,0,1334,1065,9 oct. 2025
SUAREZ COMBUSTIBLES,La Araucanía,Cautín,Nueva Imperial,JUVENCIO VALLE 989,38º0'0""S 72º0'0""W,Asistido,1280,1021,1307,0,0,1334,1083,9 oct. 2025
SUAREZ COMBUSTIBLES,La Araucanía,Cautín,Nueva Imperial,AV. ALMAGRO 2,38º0'0""S 72º0'0""W,Asistido,1284,1023,1310,0,0,1337,1086,9 oct. 2025
ARAMCO,La Araucanía,Cautín,Padre las Casas,Vilumilla 1511,38º0'0""S 72º0'0""W,Asistido,1276,1021,1303,0,0,1324,1077,9 oct. 2025
Sin Bandera,La Araucanía,Cautín,Padre las Casas,"Ruta S-51 Lote A-2, camino Huichahue 0",38º0'0""S 72º0'0""W,Asistido,1282,1023,1302,0,0,1324,1059,9 oct. 2025
SHELL,La Araucanía,Cautín,Padre las Casas,Panamericana Sur Km 2 3080,38º0'0""S 72º0'0""W,Asistido,1279,1022,1303,0,0,1325,0,9 oct. 2025
SHELL,La Araucanía,Cautín,Padre las Casas,Villa Alegre 848,38º0'0""S 72º0'0""W,Asistido,1276,1021,1303,0,0,1324,1077,9 oct. 2025
COPEC,La Araucanía,Cautín,Padre las Casas,Huichahue 65,38º0'0""S 72º0'0""W,Asistido,1276,1021,1303,0,0,1324,1077,9 oct. 2025
COPEC,La Araucanía,Cautín,Perquenco,Matta esq. Lastarria S/N 0,38º0'0""S 72º0'0""W,Asistido,1283,1015,1304,0,0,1324,0,9 oct. 2025
SHELL,La Araucanía,Cautín,Perquenco,Panamericana sur km 623,38º0'0""S 72º0'0""W,Asistido,1281,1006,1304,0,0,1328,0,9 oct. 2025
SHELL,La Araucanía,Cautín,Perquenco,Panamericana sur km 623,38º0'0""S 72º0'0""W,Autoservicio,1266,991,1289,0,0,1313,0,9 oct. 2025
COPEC,La Araucanía,Cautín,Pitrufquén,O'HIGGINS ESQ. BALMACEDA 680,38º0'0""S 72º0'0""W,Asistido,1280,1022,1298,0,0,1316,1052,9 oct. 2025
ARAMCO,La Araucanía,Cautín,Pitrufquén,O'Higgins 290,38º0'0""S 72º0'0""W,Asistido,1280,1022,1298,0,0,1316,0,11 oct. 2025
COPEC,La Araucanía,Cautín,Pucón,"FRESIA, BRASIL 547",39º0'0""S 71º0'0""W,Asistido,1289,1031,1309,0,0,1328,1070,20 oct. 2025
COPEC,La Araucanía,Cautín,Pucón,Camino Internacional 2215,39º0'0""S 71º0'0""W,Asistido,1289,1031,1311,0,0,1333,1088,9 oct. 2025
ARAMCO,La Araucanía,Cautín,Pucón,CAMINO INTERNACIONAL 2175,39º0'0""S 71º0'0""W,Asistido,1289,1031,1311,0,0,1333,1070,9 oct. 2025
SHELL,La Araucanía,Cautín,Pucón,Camino Internacional 2215,39º0'0""S 71º0'0""W,Asistido,1289,1031,1311,0,0,1333,0,9 oct. 2025
ARAMCO,La Araucanía,Cautín,Pucón,Caupolican 635,39º0'0""S 71º0'0""W,Asistido,1290,1032,1311,0,0,1334,0,9 oct. 2025
SUAREZ COMBUSTIBLES,La Araucanía,Cautín,Saavedra,PUERTO SAAVEDRA 0,38º0'0""S 73º0'0""W,Asistido,1290,1030,1317,0,0,1343,1102,9 oct. 2025
SUAREZ COMBUSTIBLES,La Araucanía,Cautín,Saavedra,Puerto Dominguez 78,38º0'0""S 73º0'0""W,Asistido,1290,1029,1318,0,0,1341,0,9 oct. 2025
SUAREZ COMBUSTIBLES,La Araucanía,Cautín,Teodoro Schmidt,GERMAN WINKLER	 55,38º0'0""S 73º0'0""W,Asistido,1292,1030,1319,0,0,1340,1094,9 oct. 2025
Sin Bandera,La Araucanía,Cautín,Teodoro Schmidt,1 ORIENTE/B. ARANA 320,38º0'0""S 73º0'0""W,Asistido,1288,1029,1325,0,0,0,0,9 oct. 2025
SUAREZ COMBUSTIBLES,La Araucanía,Cautín,Teodoro Schmidt,Av. B. O'Higgins 695,39º0'0""S 73º0'0""W,Asistido,1291,1029,1317,0,0,1339,0,9 oct. 2025
SUAREZ COMBUSTIBLES,La Araucanía,Cautín,Toltén,"Ruta S-70, Pitrufquén-Queule, km. 71",39º0'0""S 73º0'0""W,Asistido,1290,1028,1315,0,0,1343,1094,9 oct. 2025
SERVICENTRO LEAL,La Araucanía,Cautín,Toltén,ELVIRA LEAL 45,39º0'0""S 73º0'0""W,Asistido,1290,1030,1315,0,0,0,1114,9 oct. 2025
COPEC,La Araucanía,Cautín,Vilcún,"Avda. Arturo Prat 520, Esquina Blanco Encalada",38º0'0""S 72º0'0""W,Asistido,1282,1028,1303,0,0,1324,0,10 oct. 2025
COPEC,Tarapacá,Iquique,Iquique,VIVAR 402,20º0'0""S 70º0'0""W,Asistido,1310,1046,1328,0,0,1343,0,9 oct. 2025
COPEC,Tarapacá,Iquique,Iquique,SITIO 54B BARRIO INDUSTRIAL,20º0'0""S 70º0'0""W,Asistido,1310,1046,1328,0,0,1343,0,9 oct. 2025
COPEC,Tarapacá,Iquique,Iquique, Avda. Salvador Allende 2345,20º0'0""S 70º0'0""W,Autoservicio,1304,1028,1322,0,0,1342,0,13 oct. 2025
COPEC,Tarapacá,Iquique,Iquique, Avda. Salvador Allende 2345,20º0'0""S 70º0'0""W,Asistido,0,1034,0,0,0,0,0,13 oct. 2025
COPEC,Tarapacá,Iquique,Iquique,Salvador Allende 2102,20º0'0""S 70º0'0""W,Asistido,1310,1034,1328,0,0,1347,0,10 oct. 2025
COPEC,Tarapacá,Iquique,Iquique,MANUEL RODRIGUEZ 1404,20º0'0""S 70º0'0""W,Asistido,1304,1040,1322,0,0,1342,0,10 oct. 2025
COPEC,Tarapacá,Iquique,Iquique,ANIBAL PINTO 1377,20º0'0""S 70º0'0""W,Asistido,1310,1046,1328,0,0,1348,0,9 oct. 2025
COPEC,Tarapacá,Iquique,Iquique,Avda. Arturo Prat Chacon 1732,20º0'0""S 70º0'0""W,Asistido,1309,1046,1327,0,0,1342,0,9 oct. 2025
COPEC,Tarapacá,Iquique,Iquique,Avda. Arturo Prat Chacon 1732,20º0'0""S 70º0'0""W,Autoservicio,1303,1040,1321,0,0,1336,0,9 oct. 2025
ARAMCO,Tarapacá,Iquique,Iquique,Av. Arturo Prat 3415,20º0'0""S 70º0'0""W,Asistido,1309,1046,1327,0,0,1342,0,10 oct. 2025
ARAMCO,Tarapacá,Iquique,Iquique,Av. Arturo Prat 1656,20º0'0""S 70º0'0""W,Asistido,1311,1036,1321,0,0,1328,0,28 ago. 2025
ARAMCO,Tarapacá,Iquique,Iquique,Av. Tadeo Haenke 1808,20º0'0""S 70º0'0""W,Asistido,1311,1036,1321,0,0,1328,0,28 ago. 2025
PETROBRAS,Tarapacá,Iquique,Iquique,Av. Salvador Allende esq. O'Higgins 0,20º0'0""S 70º0'0""W,Asistido,1305,1034,1328,0,0,1353,0,10 oct. 2025
PETROBRAS,Tarapacá,Iquique,Iquique,Pedro Prado esq. Gómez Carreño 0,20º0'0""S 70º0'0""W,Asistido,1310,1034,1328,0,0,1348,0,9 oct. 2025
SHELL,Tarapacá,Iquique,Iquique,OHiggins 2280,20º0'0""S 70º0'0""W,Asistido,1305,1034,1328,0,0,1352,0,9 oct. 2025
SHELL,Tarapacá,Iquique,Iquique,Avda. Arturo Prat 1850,20º0'0""S 70º0'0""W,Asistido,1309,1046,1327,0,0,1347,0,9 oct. 2025
SHELL,Tarapacá,Iquique,Iquique,Avda. Arturo Prat 1850,20º0'0""S 70º0'0""W,Autoservicio,1303,1040,1321,0,0,1341,0,9 oct. 2025
SHELL,Tarapacá,Iquique,Iquique,Cespedes Gonzalez 1685,20º0'0""S 70º0'0""W,Asistido,1308,1044,1326,0,0,1350,0,9 oct. 2025
SHELL,Tarapacá,Iquique,Iquique,Genaro Gallo 2361,20º0'0""S 70º0'0""W,Asistido,1304,1028,1322,0,0,1345,0,9 oct. 2025
SHELL,Tarapacá,Iquique,Iquique,Manuel Rodríguez/Vivar 705,20º0'0""S 70º0'0""W,Asistido,1310,1046,1328,0,0,1351,0,9 oct. 2025
SHELL,Tarapacá,Iquique,Iquique,Manuel Rodríguez/Vivar 705,20º0'0""S 70º0'0""W,Autoservicio,1304,1040,1322,0,0,1345,0,9 oct. 2025
COPEC,Tarapacá,Iquique,Alto Hospicio,RUTA A-16 KM 32 / AVDA SANTA ROSA 0,20º0'0""S 70º0'0""W,Asistido,1305,1034,1328,0,0,1350,0,9 oct. 2025
COPEC,Tarapacá,Iquique,Alto Hospicio,"ALTO HOSPICIO, RUTA A 16 KM. 37",20º0'0""S 70º0'0""W,Asistido,1305,1034,1328,0,0,1351,1218,8 oct. 2025
COPEC,Tarapacá,Iquique,Alto Hospicio,Teniente Merino Correa 3945,20º0'0""S 70º0'0""W,Asistido,1305,1034,1328,0,0,1350,1199,9 oct. 2025
Sin Bandera,Tarapacá,Iquique,Alto Hospicio,Ruta A 616 2999,20º0'0""S 70º0'0""W,Asistido,0,1021,0,0,0,0,0,9 oct. 2025
SIN BANDERA,Tarapacá,Iquique,Alto Hospicio,Avda. Santa Rosa de Molle 4054,20º0'0""S 70º0'0""W,Asistido,0,1031,0,0,0,0,0,8 oct. 2025
ARAMCO,Tarapacá,Iquique,Alto Hospicio,Av. Los aromos 3115,20º0'0""S 70º0'0""W,Asistido,1305,1034,1328,0,0,1350,0,9 oct. 2025
SHELL,Tarapacá,Iquique,Alto Hospicio,Avda. Las Parcelas 3372,20º0'0""S 70º0'0""W,Asistido,1305,1034,1328,0,0,1351,0,9 oct. 2025
COPEC,Tarapacá,Tamarugal,Pozo Almonte,PANAMERICANA NORTE KM 1810,20º0'0""S 69º0'0""W,Asistido,1313,1046,1331,0,0,1347,0,9 oct. 2025
SERVITRUCK,Tarapacá,Tamarugal,Pozo Almonte,"Camino vecinal s/n, Altura km 2.76 Ruta A-615, Costado Poniente Pozo Almonte 0",20º0'0""S 69º0'0""W,Asistido,0,1046,0,0,0,0,0,10 oct. 2025
ARAMCO,Tarapacá,Tamarugal,Pozo Almonte,Calle Comercio 53,20º0'0""S 69º0'0""W,Asistido,1313,1046,1331,0,0,1347,0,9 oct. 2025
COPEC,Tarapacá,Tamarugal,Pica,AV. 27 DE ABRIL 00,20º0'0""S 69º0'0""W,Asistido,1315,1048,1333,0,0,1349,0,10 oct. 2025
COPEC,Antofagasta,Antofagasta,Antofagasta,AV. ANTONIO RENDIC 3855,23º0'0""S 70º0'0""W,Asistido,1320,1057,1344,0,0,1367,1183,9 oct. 2025
COPEC,Antofagasta,Antofagasta,Antofagasta,AV. MEJILLONES 4950 ESQ. ILLAPEL 4950,23º0'0""S 70º0'0""W,Asistido,1320,1057,1344,0,0,1367,0,15 oct. 2025
COPEC,Antofagasta,Antofagasta,Antofagasta,SAN MARTIN ESQ. URIBE 0,23º0'0""S 70º0'0""W,Asistido,1323,1061,1347,0,0,1371,1183,9 oct. 2025
COPEC,Antofagasta,Antofagasta,Antofagasta,SAN MARTIN ESQ. URIBE 0,23º0'0""S 70º0'0""W,Autoservicio,1317,1055,1341,0,0,1365,0,9 oct. 2025
COPEC,Antofagasta,Antofagasta,Antofagasta,AV. ANGAMOS 0633,23º0'0""S 70º0'0""W,Autoservicio,1317,1055,1341,0,0,1364,0,8 oct. 2025
COPEC,Antofagasta,Antofagasta,Antofagasta,RUTA 5 NORTE KM 1351 00,23º0'0""S 70º0'0""W,Asistido,1322,1060,1346,0,0,1365,0,9 oct. 2025
COPEC,Antofagasta,Antofagasta,Antofagasta,AV. ARGENTINA 1103,23º0'0""S 70º0'0""W,Asistido,1323,1061,1347,0,0,1366,1183,8 oct. 2025
COPEC,Antofagasta,Antofagasta,Antofagasta,Pedro Aguirre Cerda 7240,23º0'0""S 70º0'0""W,Asistido,1318,1057,1344,0,0,1360,0,8 oct. 2025
COPEC,Antofagasta,Antofagasta,Antofagasta,AV. ARGENTINA 3211,23º0'0""S 70º0'0""W,Autoservicio,1317,1055,1341,0,0,1360,0,13 oct. 2025
COPEC,Antofagasta,Antofagasta,Antofagasta,AV. EDMUNDO PEREZ ZUJOVIC 4256,23º0'0""S 70º0'0""W,Asistido,1323,1061,1347,0,0,1366,0,9 oct. 2025
COPEC,Antofagasta,Antofagasta,Antofagasta,República de Croacia 286,23º0'0""S 70º0'0""W,Asistido,1323,1061,1347,0,0,1366,0,9 oct. 2025
COPEC,Antofagasta,Antofagasta,Antofagasta,Avenida Pedro Aguirre Cerda 10980,23º0'0""S 70º0'0""W,Asistido,1320,1057,1344,0,0,1363,0,9 oct. 2025
COPEC,Antofagasta,Antofagasta,Antofagasta,Av. Pedro Edmundo Perez Zujovic 10675,23º0'0""S 70º0'0""W,Asistido,1322,1061,1346,0,0,1365,0,9 oct. 2025
SHELL,Antofagasta,Antofagasta,Antofagasta,Avda. Pedro Aguirre Cerda 10615,23º0'0""S 70º0'0""W,Asistido,1320,1057,1344,0,0,1368,0,9 oct. 2025
COPEC,Antofagasta,Antofagasta,Antofagasta,Ruta 5 Norte Km. 1398 0,23º0'0""S 70º0'0""W,Asistido,1322,1060,1346,0,0,1365,0,9 oct. 2025
ARAMCO,Antofagasta,Antofagasta,Antofagasta,Avda. Grecia 430,23º0'0""S 70º0'0""W,Asistido,1323,1061,1347,0,0,1371,0,10 oct. 2025
ARAMCO,Antofagasta,Antofagasta,Antofagasta,Av. Argentina 2802,23º0'0""S 70º0'0""W,Asistido,1323,1061,1347,0,0,1366,0,9 oct. 2025
ARAMCO,Antofagasta,Antofagasta,Antofagasta,Av. Cabo Juan Bolivar 907 esquina Huamachuco,23º0'0""S 70º0'0""W,Asistido,1318,1057,1344,0,0,1367,0,9 oct. 2025
ARAMCO,Antofagasta,Antofagasta,Antofagasta,Av. Antonio Rendic 6850,23º0'0""S 70º0'0""W,Asistido,1318,1057,1344,0,0,1360,0,9 oct. 2025
ARAMCO,Antofagasta,Antofagasta,Antofagasta,Av. Edmundo Pérez Zujovic 5030,23º0'0""S 70º0'0""W,Asistido,1323,1061,1347,0,0,1366,0,9 oct. 2025
ARAMCO,Antofagasta,Antofagasta,Antofagasta,PEDRO AGUIRRE CERDA 11385,23º0'0""S 70º0'0""W,Asistido,1320,1057,1344,0,0,1363,0,9 oct. 2025
ARAMCO,Antofagasta,Antofagasta,Antofagasta,Avda Pedro Aguirre Cerda 10850,23º0'0""S 70º0'0""W,Asistido,1320,1057,1344,0,0,1363,0,9 oct. 2025
SHELL,Antofagasta,Antofagasta,Antofagasta,Antonio Rendic 4561,23º0'0""S 70º0'0""W,Asistido,1320,1057,1344,0,0,1367,0,9 oct. 2025
SHELL,Antofagasta,Antofagasta,Antofagasta,Antonio Rendic 4561,23º0'0""S 70º0'0""W,Autoservicio,1312,1049,1336,0,0,1359,0,9 oct. 2025
SHELL,Antofagasta,Antofagasta,Antofagasta,Avda. 21 De Mayo/Avda. Argentina 1119,23º0'0""S 70º0'0""W,Asistido,1323,1061,1347,0,0,1370,0,9 oct. 2025
SHELL,Antofagasta,Antofagasta,Antofagasta,Avda. Argentina 1105,23º0'0""S 70º0'0""W,Asistido,1323,1061,1347,0,0,1371,0,9 oct. 2025
SHELL,Antofagasta,Antofagasta,Antofagasta,Balmaceda 2408,23º0'0""S 70º0'0""W,Asistido,1323,1061,1347,0,0,1371,0,9 oct. 2025
SHELL,Antofagasta,Antofagasta,Antofagasta,Balmaceda 2408,23º0'0""S 70º0'0""W,Autoservicio,1317,1055,1341,0,0,1365,0,9 oct. 2025
SHELL,Antofagasta,Antofagasta,Antofagasta,Panamericana Norte Km 1354,23º0'0""S 70º0'0""W,Asistido,1322,1060,1346,0,0,1369,0,9 oct. 2025
SHELL,Antofagasta,Antofagasta,Antofagasta,Pedro Aguirre Cerda 8450,23º0'0""S 70º0'0""W,Asistido,1318,1057,1344,0,0,1367,0,9 oct. 2025
PETROBRAS,Antofagasta,Antofagasta,Antofagasta,"Panamericana Norte KM 1352, Antofagasta",23º0'0""S 70º0'0""W,Asistido,1322,1060,1346,0,0,1365,0,9 oct. 2025
COPEC,Antofagasta,Antofagasta,Antofagasta,RUTA 5 NORTE KM 1392,23º0'0""S 70º0'0""W,Asistido,1322,1060,1346,0,0,1365,0,9 oct. 2025
PETROBRAS,Antofagasta,Antofagasta,Mejillones,andalican s/n esquina primera industrial 168,23º0'0""S 70º0'0""W,Asistido,1318,1056,1342,0,0,1362,0,9 oct. 2025
COPEC,Antofagasta,Antofagasta,Mejillones,Ruta B-1 S/N,23º0'0""S 70º0'0""W,Asistido,1310,1045,1336,0,0,1398,0,2 oct. 2025
COPEC,Antofagasta,Antofagasta,Sierra Gorda,Carmen Alto 1458,22º0'0""S 69º0'0""W,Asistido,1327,1071,0,0,0,0,0,15 may. 2025
COPEC,Antofagasta,Antofagasta,Taltal,FRANCISCO BILBAO 101,25º0'0""S 70º0'0""W,Asistido,1316,1060,1340,0,0,1362,1147,9 oct. 2025
COPEC,Antofagasta,Antofagasta,Taltal,PANAMERICANA NORTE KM 1144,25º0'0""S 70º0'0""W,Asistido,1310,1063,1337,0,0,1361,0,9 oct. 2025
ARAMCO,Antofagasta,Antofagasta,Taltal,Francisco Bilbao 986,25º0'0""S 70º0'0""W,Asistido,1316,1060,1340,0,0,1362,0,9 oct. 2025
COPEC,Antofagasta,El Loa,Calama,GRANADEROS 3524,22º0'0""S 68º0'0""W,Asistido,1332,1075,1352,0,0,1371,1183,10 oct. 2025
COPEC,Antofagasta,El Loa,Calama,ABAROA 1413,22º0'0""S 68º0'0""W,Asistido,1331,1075,1352,0,0,1371,1201,9 oct. 2025
COPEC,Antofagasta,El Loa,Calama,Diego de Almagro 2547,22º0'0""S 68º0'0""W,Asistido,1332,1075,1352,0,0,1371,0,9 oct. 2025
COPEC,Antofagasta,El Loa,Calama,"PUNTA DE DIAMANTE S/N, SALIDA SUR 000",22º0'0""S 68º0'0""W,Asistido,1332,1076,1353,0,0,1372,0,9 oct. 2025
COPEC,Antofagasta,El Loa,Calama,AV. BALMACEDA 3012,22º0'0""S 68º0'0""W,Asistido,1332,1075,1352,0,0,1371,1167,9 oct. 2025
ARAMCO,Antofagasta,El Loa,Calama,Av. Chorrillos / Latorre 2687,22º0'0""S 68º0'0""W,Asistido,1332,1075,1352,0,0,1371,0,9 oct. 2025
ARAMCO,Antofagasta,El Loa,Calama,Balmaceda 4450,22º0'0""S 68º0'0""W,Asistido,1332,1075,1352,0,0,1371,0,9 oct. 2025
ARAMCO,Antofagasta,El Loa,Calama,Av. Miguel Grau 1064,22º0'0""S 68º0'0""W,Asistido,1332,1075,1352,0,0,1371,0,9 oct. 2025
SHELL,Antofagasta,El Loa,Calama,Balmaceda 4539,22º0'0""S 68º0'0""W,Asistido,1332,1075,1352,0,0,1376,0,9 oct. 2025
